,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,823277,72526,61583,22208,0,62527
Queens,110721,306653,54627,19700,0,37009
Bronx,53867,31299,167209,9584,0,16720
Brooklyn,124596,72397,61473,516934,0,32308
Staten Island,508,295,250,90,5572,839
