,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,340550,23574,14495,26591,0,25864
Queens,11835,69005,10515,19290,0,8328
Bronx,5965,8619,42895,9722,0,4289
Brooklyn,21778,31468,19348,145191,0,9074
Staten Island,56,82,50,92,1376,207
