,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,329757,22827,14035,25749,0,25044
Queens,12176,70995,10818,19846,0,8568
Bronx,5812,8398,41796,9473,0,4179
Brooklyn,22059,31874,19598,147064,0,9191
Staten Island,52,76,46,85,1272,191
