,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,220412,15257,9381,17210,0,16740
Queens,7902,46074,7020,12880,0,5560
Bronx,4131,5969,29707,6733,0,2970
Brooklyn,14005,20237,12443,93372,0,5835
Staten Island,37,53,33,60,898,135
