,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,309629,21434,13178,24177,0,23516
Queens,10064,58677,8941,16403,0,7081
Bronx,5229,7556,37603,8523,0,3760
Brooklyn,18321,26473,16277,122146,0,7634
Staten Island,45,65,40,74,1103,166
