,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,50608,4458,3785,1365,0,3843
Queens,9058,25089,4469,1611,0,3027
Bronx,8639,5019,26816,1537,0,2681
Brooklyn,10445,6069,5153,43335,0,2708
Staten Island,33,19,16,5,365,55
