,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,67579,5953,5055,1823,0,5132
Queens,15695,43471,7743,2792,0,5246
Bronx,11134,6469,34561,1981,0,3456
Brooklyn,14389,8361,7099,59700,0,3731
Staten Island,42,24,20,7,466,70
