,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,178103,12329,7580,13907,0,13526
Queens,6754,39382,6001,11009,0,4753
Bronx,3760,5433,27038,6128,0,2703
Brooklyn,12107,17494,10756,80718,0,5044
Staten Island,31,45,27,51,757,114
