,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,1300479,90025,55353,101547,0,98770
Queens,26117,152273,23203,42567,0,18377
Bronx,12976,18749,93309,21149,0,9330
Brooklyn,56203,81210,49932,374693,0,23418
Staten Island,207,299,184,337,5004,754
