,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,291023,20146,12387,22724,0,22103
Queens,10452,60940,9286,17035,0,7354
Bronx,4977,7192,35791,8112,0,3579
Brooklyn,18353,26519,16305,122357,0,7647
Staten Island,49,71,44,80,1200,180
