,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,205579,18110,15377,5545,0,15613
Queens,40196,111328,19832,7152,0,13436
Bronx,21666,12589,67255,3855,0,6725
Brooklyn,37296,21671,18401,154736,0,9671
Staten Island,127,73,62,22,1394,210
