,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,87776,6076,3736,6854,0,6666
Queens,3811,22222,3386,6212,0,2681
Bronx,2801,4048,20146,4566,0,2014
Brooklyn,6974,10078,6196,46499,0,2906
Staten Island,12,18,11,20,308,46
