,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,1266816,87695,53920,98919,0,96213
Queens,25296,147484,22473,41229,0,17799
Bronx,12262,17718,88175,19985,0,8817
Brooklyn,54371,78562,48304,362475,0,22654
Staten Island,201,291,179,328,4874,734
