,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,114213,10061,8543,3080,0,8674
Queens,25660,71069,12660,4565,0,8577
Bronx,14657,8516,45498,2607,0,4549
Brooklyn,22771,13231,11234,94474,0,5904
Staten Island,76,44,37,13,835,125
