,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,1252375,86695,53305,97791,0,95117
Queens,26610,155144,23641,43370,0,18724
Bronx,12995,18776,93444,21180,0,9344
Brooklyn,56323,81383,50039,375491,0,23468
Staten Island,189,273,168,308,4577,689
