,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,158850,13993,11882,4285,0,12064
Queens,34363,95171,16953,6114,0,11486
Bronx,19512,11337,60569,3471,0,6056
Brooklyn,31310,18193,15447,129902,0,8118
Staten Island,120,69,59,21,1319,198
