,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,194270,17114,14531,5240,0,14754
Queens,39050,108153,19266,6948,0,13053
Bronx,21387,12426,66387,3805,0,6638
Brooklyn,36172,21018,17846,150074,0,9379
Staten Island,118,68,58,21,1295,195
