,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,43101,3797,3224,1162,0,3273
Queens,7440,20606,3670,1323,0,2487
Bronx,7360,4277,22848,1309,0,2284
Brooklyn,8698,5054,4291,36088,0,2255
Staten Island,24,14,12,4,267,40
