,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,331048,22916,14090,25849,0,25142
Queens,11686,68137,10382,19047,0,8223
Bronx,5956,8606,42830,9707,0,4283
Brooklyn,20650,29838,18346,137671,0,8604
Staten Island,51,73,45,83,1235,186
