,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,122293,10773,9147,3298,0,9288
Queens,29127,80671,14370,5182,0,9736
Bronx,15899,9238,49353,2828,0,4935
Brooklyn,24894,14465,12282,103284,0,6455
Staten Island,91,53,45,16,1001,150
