,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,335297,23210,14271,26181,0,25465
Queens,11624,67773,10327,18945,0,8179
Bronx,5908,8537,42485,9629,0,4248
Brooklyn,20829,30096,18505,138862,0,8678
Staten Island,55,79,49,90,1335,201
