,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,1246657,86299,53062,97345,0,94682
Queens,25991,151536,23091,42361,0,18288
Bronx,13025,18820,93664,21229,0,9366
Brooklyn,55465,80144,49277,369774,0,23110
Staten Island,192,278,171,313,4649,700
