,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,237017,16407,10088,18507,0,18001
Queens,8754,51043,7778,14269,0,6160
Bronx,4361,6302,31366,7109,0,3136
Brooklyn,15564,22489,13827,103761,0,6485
Staten Island,38,55,34,62,928,139
