,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,262037,18139,11153,20461,0,19901
Queens,9265,54022,8231,15101,0,6519
Bronx,4431,6402,31864,7222,0,3186
Brooklyn,16740,24189,14872,111605,0,6975
Staten Island,44,64,39,72,1070,161
