,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,314638,21780,13392,24568,0,23896
Queens,10252,59773,9108,16709,0,7213
Bronx,5327,7698,38311,8683,0,3831
Brooklyn,18682,26994,16598,124550,0,7784
Staten Island,45,65,40,73,1092,164
