,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,112537,9914,8418,3035,0,8547
Queens,25450,70486,12556,4528,0,8507
Bronx,14893,8653,46230,2649,0,4623
Brooklyn,22281,12946,10993,92444,0,5777
Staten Island,85,49,42,15,942,142
