,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,79812,5525,3397,6232,0,6061
Queens,3448,20106,3063,5620,0,2426
Bronx,2760,3988,19851,4499,0,1985
Brooklyn,6565,9486,5832,43768,0,2735
Staten Island,12,18,11,20,309,46
