,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,129119,11374,9658,3483,0,9806
Queens,28541,79047,14081,5078,0,9540
Bronx,15697,9121,48726,2792,0,4872
Brooklyn,25419,14770,12541,105463,0,6591
Staten Island,94,54,46,16,1031,155
